words,title,release_date,Expired_Date,Clinical_Trials,url
['data sharing'],Limited Competition: Clinical and Translational Science Award (CTSA) Program: Exploratory Collaborative Innovation Awards (R21 Clinical Trial Optional),12/12/2018,11/10/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-100.html
['data sharing'],Cancer Tissue Engineering Collaborative: Enabling Biomimetic Tissue-Engineered Technologies for Cancer Research (R01 Clinical Trial Optional),12/17/2018,1/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-113.html
['data sharing'],Research Enhancement Award Program (REAP) for Health Professional Schools and Graduate Schools (R15 Clinical Trial Not Allowed),12/21/2018,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-134.html
['data sharing'],Research Enhancement Award Program (REAP) for Health Professional Schools and Graduate Schools (R15 Clinical Trial Required),12/21/2018,1/8/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-19-135.html
['data sharing'],End-of-Life and Palliative Needs of Adolescents and Young Adults (AYA) with Serious Illnesses (R01 Clinical Trial Optional),12/21/2018,1/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-136.html
['data sharing'],NIDCR Dual Degree Dentist Scientist Pathway to Independence Award  (K99/R00 Independent Basic Experimental Studies with Humans Required),12/28/2018,1/8/2022,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-19-141.html
['data sharing'],NIDCR Dual Degree Dentist Scientist Pathway to Independence Award (K99/R00 Independent Clinical Trial Not Allowed),12/28/2018,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-144.html
['data sharing'],NIDCR Small Research Grants for Oral Health Data Analysis and Statistical Methodology Development (R03 Clinical Trial Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-145.html
['data sharing'],Drug Discovery For Nervous System Disorders (R21 Clinical Trial Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-146.html
['data sharing'],Drug Discovery For Nervous System Disorders (R01 Clinical Trials Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-147.html
['data sharing'],Exploratory/Developmental Bioengineering Research Grants (EBRG) (R21 Clinical Trial Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-149.html
['data sharing'],Exploratory/Developmental Bioengineering Research Grants (EBRG) (R21 Clinical Trial Optional),1/8/2019,1/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-150.html
['data sharing'],NIDCR Dentist Scientist Career Transition Award for Intramural Investigators (K22 Independent Basic Experimental Studies with Humans Required),1/8/2019,1/8/2022,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-19-151.html
['data sharing'],NIDCR Dentist Scientist Career Transition Award for Intramural Investigators (K22 Independent Clinical Trial Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-152.html
['data sharing'],End-of-Life and Palliative Needs of Adolescents and Young Adults (AYA) with Serious Illnesses (R21 Clinical Trial Optional),1/8/2019,1/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-153.html
['data sharing'],Bioengineering Research Partnerships (U01 Clinical Trial Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-156.html
['data sharing'],Bioengineering Research Partnerships (U01 Clinical Trial Required),1/8/2019,1/8/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-19-157.html
['data sharing'],Bioengineering Research Grants (BRG) (R01 Clinical Trial Not Allowed),1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-158.html
['data sharing'],Bioengineering Research Grants (BRG) (R01 Clinical Trial Required),1/8/2019,5/8/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-19-159.html
['data sharing'],"NIDCR Mentored Career Development Award to Promote Diversity in the Dental, Oral and Craniofacial Workforce (K01 Independent Clinical Trial Not Allowed)",1/8/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-160.html
['data sharing'],"NIDCR Mentored Career Development Award to Promote Diversity in the Dental, Oral and Craniofacial Workforce (K01 Independent Basic Experimental Studies with Humans Required)",1/8/2019,1/8/2022,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-19-161.html
['data sharing'],Accelerating the Pace of Child Health Research Using Existing Data from the Adolescent Brain Cognitive Development (ABCD) Study (R01-Clinical Trial Not Allowed),1/9/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-162.html
['data sharing'],Accelerating the Pace of Child Health Research Using Existing Data from the Adolescent Brain Cognitive Development (ABCD) Study (R21-Clinical Trial Not Allowed),1/9/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-163.html
['data sharing'],Comparative Effectiveness Research in Clinical Neurosciences (UG3/UH3 Clinical Trial Not Allowed),1/28/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-171.html
['data sharing'],Achieving Tissue Robustness Through Harnessing Immune System Plasticity (R01 Clinical Trial Not Allowed),1/29/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-172.html
['data sharing'],Achieving Tissue Robustness Through Harnessing Immune System Plasticity (R21 Clinical Trial Not Allowed),1/29/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-173.html
"['reproducible method', 'data sharing']",Methods Development for Cryogenic or Other Long-term Preservation and Revival of Drosophila and Zebrafish Genetic Stocks (R21 Clinical Trial Not Allowed),1/29/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-176.html
['data sharing'],Biology of Bladder Cancer (R01 Clinical Trial Optional),2/5/2019,5/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-183.html
['data sharing'],Biology of Bladder Cancer (R21 Clinical Trial Optional),2/5/2019,5/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-184.html
['data sharing'],Initiative to Maximize Research Education in Genomics: Courses (R25 Clinical Trial Not Allowed),2/12/2019,1/26/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-185.html
['data sharing'],Pilot Services Research Grants Not Involving Clinical Trials (R34 Clinical Trial Not Allowed),2/21/2019,1/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-189.html
['data sharing'],Microbial-based Cancer Therapy -Bugs as Drugs (R01 Clinical Trial Not Allowed),2/22/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-193.html
['data sharing'],Microbial-based Cancer Therapy -Bugs as Drugs (R21 Clinical Trial Not Allowed),2/22/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-194.html
['data sharing'],Modulating Intestinal Microbiota to Enhance Protective Immune Responses against Cancer (R01 Clinical Trial Not Allowed),2/27/2019,11/9/2021,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-198.html
['data sharing'],Modulating Intestinal Microbiota to Enhance Protective Immune Responses against Cancer (R21 Clinical Trial Not Allowed),2/27/2019,11/9/2021,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-199.html
['data sharing'],"High impact, Interdisciplinary Science in NIDDK Research Areas (RC2 Clinical Trial Optional)",2/27/2019,11/3/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-202.html
['data sharing'],Alcohol and Other Substance Use Research Education Programs for Health Professionals (R25 Clinical Trial Not Allowed),3/4/2019,8/12/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-207.html
['data sharing'],Behavioral and Integrative Treatment Development Program (R01 Clinical Trial Optional),3/7/2019,3/24/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-212.html
['data sharing'],Behavioral and Integrative Treatment Development Program (R34 Clinical Trial Optional),3/7/2019,3/24/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-213.html
['data sharing'],Novel Assays to Address Translational Gaps in Treatment Development (UG3/UH3 Clinical Trial Optional),3/8/2019,2/23/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-214.html
['data sharing'],Clinical Trial Readiness for Rare Neurological and Neuromuscular Diseases (U01 Clinical Trial Not Allowed),3/13/2019,2/17/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-220.html
['data sharing'],NEI Clinical Research Study Planning Grant Program (R34 Clinical Trial Not Allowed),3/29/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-231.html
['data sharing'],Limited Competition: Additional Sequencing for the Alzheimer's Disease Sequencing Project (U01 Clinical Trial Not Allowed),4/2/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-234.html
['data sharing'],Reducing the Duration of Untreated Psychosis in the United States (R34 Clinical Trial Required),4/2/2019,5/8/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-19-235.html
['data sharing'],Reducing the Duration of Untreated Psychosis in the United States (R01 Clinical Trial Required),4/2/2019,5/8/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-19-236.html
['data sharing'],"Short-term Mentored Career Enhancement Award in Dental, Oral and Craniofacial Research for Mid-Career and Senior Investigators (K18 Independent Clinical Trial Not Allowed)",4/4/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-238.html
['data sharing'],Clinical Research to Improve the Oral Health of Older Adults (R01 Clinical Trial Not Allowed),4/4/2019,9/7/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-239.html
['data sharing'],Clinical Research to Improve the Oral Health of Older Adults (R21 Clinical Trial Not Allowed),4/4/2019,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-240.html
['data sharing'],Basic and Translational Research on Adducts in Cancer Risk Identification and Prevention (R01 Clinical Trial Optional),4/12/2019,11/9/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-251.html
['data sharing'],Basic and Translational Research on Adducts in Cancer Risk Identification and Prevention (R21 Clinical Trial Optional),4/12/2019,11/9/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-252.html
"['preprint', 'data sharing']",Focused Technology Research and Development (R01 - Clinical Trial Not Allowed),4/12/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-253.html
"['preprint', 'data sharing']",Exploratory Research for Technology Development (R21 - Clinical Trial Not Allowed),4/12/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-254.html
['data sharing'],Limited Competition: Modular Budget Research Project Grant for NIH Nurse Scientist Scholars (R01 Clinical Trial Optional),4/16/2019,1/7/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-256.html
['data sharing'],Limited Competition: Small Grant Program for NIAMS K08 and K23 Recipients (R03),4/17/2019,2/23/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-257.html
['data sharing'],NIDA Research Center of Excellence Grant Program (P50 Clinical Trial Optional),4/24/2019,11/18/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-259.html
['data sharing'],NEI Research Grant for Vision-Related Secondary Data Analysis (R21 Clinical Trial Not Allowed),4/24/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-260.html
[],Chemical Screening and Optimization Facility (X01 Clinical Trial Not Allowed),4/26/2019,12/14/2021,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-261.html
['data sharing'],"Imaging, Biomarkers and Digital Pathomics for the Early Detection of Premetastatic Aggressive Cancer (R01 Clinical Trial Optional)",5/1/2019,12/11/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-264.html
"['open source', 'data sharing']",Cognitive Systems Analysis of Alzheimer's Disease Genetic and Phenotypic Data (U01 Clinical Trial Not Allowed),5/6/2019,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-269.html
['data sharing'],Dissemination and Implementation Research in Health (R01 Clinical Trial Optional),5/8/2019,5/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-274.html
['data sharing'],Dissemination and Implementation Research in Health (R21 Clinical Trial Optional),5/8/2019,5/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-275.html
['data sharing'],Dissemination and Implementation Research in Health (R03 Clinical Trial Not Allowed),5/8/2019,5/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-276.html
['data sharing'],Exploiting Genome or Epigenome Editing to Functionally Validate Genes or Variants Involved in Substance Use Disorders (R21/R33 Clinical Trial Not Allowed),5/8/2019,12/18/2021,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-278.html
['data sharing'],Exploratory Clinical Neuroscience Research on Substance Use Disorders (R61/R33 Clinical Trial Optional),5/15/2019,5/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-282.html
['data sharing'],Research Projects in Cancer Systems Biology (U01 Clinical Trial Optional),5/22/2019,11/16/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-287.html
"['replication stud', 'data sharing']",Limited Competition: NIA Genome Center for Alzheimer's Disease (U54 Clinical Trial Not Allowed),5/23/2019,9/26/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-288.html
['data sharing'],Building in vivo Preclinical Assays of Circuit Engagement for Application in Therapeutic Development (R01 Clinical Trial Not Allowed),5/29/2019,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-289.html
['data sharing'],"Mechanistic Studies of Gene-Environment Interplay in Dental, Oral, Craniofacial, and Other Diseases and Conditions (R01 Clinical Trial Not Allowed)",6/5/2019,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-292.html
['data sharing'],"Development of Novel and Robust Systems for Mechanistic Studies of Gene-Environment Interplay in Dental, Oral, Craniofacial, and Other Diseases and Conditions (R21 Clinical Trial Not Allowed)",6/5/2019,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-293.html
['data sharing'],Early-Stage Preclinical Validation of Therapeutic Leads for Diseases of Interest to the NIDDK (R01 Clinical Trial Not Allowed),6/6/2019,11/13/2021,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-19-294.html
['data sharing'],Clinical Studies of Mental Illness (Collaborative R01 Clinical Trial Optional),6/10/2019,9/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-297.html
['data sharing'],Non-Invasive Neurostimulation in AD/ADRD (R01 Clinical Trial Optional),6/14/2019,9/8/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-298.html
['data sharing'],NIA Multi-site Clinical Trial Implementation Grant (R01 Clinical Trial Required),6/24/2019,9/8/2022,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-19-302.html
['data sharing'],Early-Stage T1 Translational Aging Research (Bench to Bedside) for the Development of Novel Therapeutics (R33 Clinical Trial Optional),6/25/2019,7/17/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-19-304.html
